Anon Period,Orders cons. (anon),month,quarter,year,lag_1,lag_2,lag_3,lag_6,lag_12,rolling_mean_3,rolling_std_3,rolling_mean_6,rolling_std_6,TGL Biz Desc_SSI,TGL Business Unit_SSI027,TGL Business Unit_SSI037,TGL Business Unit_SSI047,TGL Business Unit_SSI070,TGL Business Segment_SSI02710,TGL Business Segment_SSI02780,TGL Business Segment_SSI02782,TGL Business Segment_SSI02784,TGL Business Segment_SSI02786,TGL Business Segment_SSI02792,TGL Business Segment_SSI02793,TGL Business Segment_SSI02796,TGL Business Segment_SSI02798,TGL Business Segment_SSI02799,TGL Business Segment_SSI03781,TGL Business Segment_SSI03782,TGL Business Segment_SSI03784,TGL Business Segment_SSI03798,TGL Business Segment_SSI03799,TGL Business Segment_SSI04781,TGL Business Segment_SSI04783,TGL Business Segment_SSI04784,TGL Business Segment_SSI04799,TGL Business Segment_SSI07081,TGL Business Segment_SSI07082,TGL Business Segment_SSI07083,TGL Business Segment_SSI07098,TGL Business Segment_SSI07099
4,51687389,7,3,2021,144296860.0,4251230.0,2000.0,21368570.0,77392874.0,49516696.666666664,82109521.43337722,66749362.166666664,65130198.675550416,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4,28157531,7,3,2021,46402678.0,144296860.0,4251230.0,109662448.0,29193156.0,64983589.333333336,71847980.62581246,70921713.5,62385629.85591252,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4,2679138,7,3,2021,25549598.0,46402678.0,144296860.0,120915065.0,5914466.0,72083045.33333333,63402200.3396204,56902905.166666664,61381522.45655048,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4,22221241,7,3,2021,2456084.0,25549598.0,46402678.0,2000.0,18851848.0,24802786.666666668,21982813.205454532,37159741.666666664,55437534.56661006,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4,62215329,7,3,2021,16073065.0,2456084.0,25549598.0,4251230.0,59428895.0,14692915.666666666,11608454.089747505,39838252.5,53642343.05004309,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4,55105779,7,3,2021,27880293.0,16073065.0,2456084.0,144296860.0,47851965.0,15469814.0,12722835.165389521,43776429.666666664,51324469.85231184,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4,26929295,7,3,2021,29552264.0,27880293.0,16073065.0,46402678.0,21368570.0,24501874.0,7347277.565538948,24652330.333333332,14660074.697977457,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4,103960038,7,3,2021,18697845.0,29552264.0,27880293.0,25549598.0,109662448.0,25376800.666666668,5844245.747244484,20034858.166666668,10090004.236428801,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4,131271224,7,3,2021,93679201.0,18697845.0,29552264.0,2456084.0,120915065.0,47309770.0,40522187.76676194,31389792.0,32026584.798331738,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4,1587,7,3,2021,104909662.0,93679201.0,18697845.0,16073065.0,2000.0,72428902.66666667,46870040.879565306,48465388.333333336,39867446.756915905,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4,418875,7,3,2021,2082.0,104909662.0,93679201.0,27880293.0,4251230.0,66196981.666666664,57600819.17801326,45786891.166666664,42903263.097284034,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
4,80700820,7,3,2021,351263.0,2082.0,104909662.0,29552264.0,144296860.0,35087669.0,60467871.7312899,41198719.5,46520730.982034616,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5,69503730,8,3,2021,96474202.0,351263.0,2082.0,18697845.0,46402678.0,32275849.0,55597678.70853196,52352375.833333336,50978832.465633936,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5,15381961,8,3,2021,52008984.0,96474202.0,351263.0,93679201.0,25549598.0,49611483.0,48106297.496099,57904232.333333336,48325476.93826875,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5,6606309,8,3,2021,20386955.0,52008984.0,96474202.0,104909662.0,2456084.0,56290047.0,38223852.68804323,45688858.0,46710093.344672814,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5,22028887,8,3,2021,1761879.0,20386955.0,52008984.0,2082.0,16073065.0,24719272.666666668,25402157.8314509,28497560.833333332,38880318.33553943,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5,34941770,8,3,2021,15163864.0,1761879.0,20386955.0,351263.0,27880293.0,12437566.0,9607179.06516004,31024524.5,37110315.6937011,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5,81675607,8,3,2021,43048820.0,15163864.0,1761879.0,96474202.0,29552264.0,19991521.0,21062587.171727244,38140784.0,34016953.038232826,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5,24603159,8,3,2021,27686331.0,43048820.0,15163864.0,52008984.0,18697845.0,28633005.0,13966561.370902743,26676138.833333332,18458845.409221746,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5,152031151,8,3,2021,22263247.0,27686331.0,43048820.0,20386955.0,93679201.0,30999466.0,10781588.884795811,21718516.0,13666728.169950547,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5,123848333,8,3,2021,81640749.0,22263247.0,27686331.0,1761879.0,104909662.0,43863442.333333336,32828282.535921652,31927481.666666668,27919385.263530046,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5,1225,8,3,2021,112875604.0,81640749.0,22263247.0,15163864.0,2082.0,72259866.66666667,46028801.04117146,50446435.833333336,38684325.79728792,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5,2103227,8,3,2021,2150.0,112875604.0,81640749.0,43048820.0,351263.0,64839501.0,58282206.5920694,47919483.5,41818269.88636582,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
5,116827587,8,3,2021,2490218.0,2150.0,112875604.0,27686331.0,96474202.0,38455990.666666664,64461281.069377534,41159716.5,45847064.42732877,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6,119015801,9,3,2021,102853033.0,2490218.0,2150.0,22263247.0,52008984.0,35115133.666666664,58675930.96971498,53687500.166666664,51366579.76810007,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6,39142320,9,3,2021,88185666.0,102853033.0,2490218.0,81640749.0,20386955.0,64509639.0,54208757.12981809,64674570.0,50340784.90252031,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6,8469543,9,3,2021,22431118.0,88185666.0,102853033.0,112875604.0,1761879.0,71156605.66666667,42830045.23630621,54806298.166666664,52121654.60951136,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6,27439153,9,3,2021,3522829.0,22431118.0,88185666.0,2150.0,15163864.0,38046537.666666664,44439059.29187445,36580835.666666664,46579565.103027314,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6,131348438,9,3,2021,19370549.0,3522829.0,22431118.0,2490218.0,43048820.0,15108165.333333334,10149225.78910733,39808902.166666664,44145103.16674615,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6,67046772,9,3,2021,81289482.0,19370549.0,3522829.0,102853033.0,27686331.0,34727620.0,41094924.28487834,52942112.833333336,42513568.772572234,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6,30062854,9,3,2021,48528939.0,81289482.0,19370549.0,88185666.0,22263247.0,49729656.666666664,30976924.6076964,43888097.166666664,34852668.77054759,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6,223510585,9,3,2021,30061982.0,48528939.0,81289482.0,22431118.0,81640749.0,53293467.666666664,25943973.079004623,34200816.5,27347281.466050338,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6,173110704,9,3,2021,144432290.0,30061982.0,48528939.0,3522829.0,112875604.0,74341070.33333333,61399034.446647875,54534345.166666664,51519135.54571401,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6,1190,9,3,2021,136597448.0,144432290.0,30061982.0,19370549.0,2150.0,103697240.0,63890215.23548158,76713448.33333333,53762085.14973084,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6,2391390,9,3,2021,2243.0,136597448.0,144432290.0,81289482.0,2490218.0,93677327.0,81219530.9583633,73485397.33333333,58284968.9687195,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
6,173352850,9,3,2021,5638673.0,2243.0,136597448.0,48528939.0,102853033.0,47412788.0,77287579.98716824,60876929.166666664,64146896.24080454,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7,79306770,10,4,2021,141757686.0,5638673.0,2243.0,30061982.0,88185666.0,49132867.333333336,80264936.99343997,76415053.66666667,71434929.23431005,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7,20682740,10,4,2021,53774780.0,141757686.0,5638673.0,144432290.0,22431118.0,67057046.333333336,69024708.4328195,80367186.66666667,68971014.46379153,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7,5931555,10,4,2021,16472369.0,53774780.0,141757686.0,136597448.0,3522829.0,70668278.33333333,64328418.1245068,59040533.166666664,64860245.98059158,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7,29255306,10,4,2021,1714712.0,16472369.0,53774780.0,2243.0,19370549.0,23987287.0,26831290.771246973,36560077.166666664,55268810.12917565,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
7,94465424,10,4,2021,17526885.0,1714712.0,16472369.0,5638673.0,81289482.0,11904655.333333334,8840486.969108498,39480850.833333336,53381286.079859,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
